acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.864,0.286,0.219,0.173,0.375,0.7528,0.04,0.2889,0.349,1930
0.953,0.66,0.544,0.0003,0.12,0.6747,0.0498,0.5221,0.802,1930
0.992,0.696,0.478,0.12,0.206,0.7205,0.0683,0.4526,0.721,1930
0.986,0.702,0.452,0.0315,0.591,0.839,0.138,0.6094,0.96,1930
0.549,0.716,0.252,0.0,0.0986,0.6178,0.927,0.5044,0.665,1930
0.962,0.784,0.386,0.909,0.395,0.8516,0.0505,0.4766,0.817,1930
0.994,0.26,0.317,0.0001,0.284,0.7328,0.0446,0.3155,0.402,1930
0.995,0.671,0.338,0.873,0.0929,0.7932,0.0759,0.4795,0.756,1930
0.416,0.829,0.257,0.0,0.226,0.5854,0.951,0.1631,0.502,1930
0.962,0.712,0.163,0.0,0.123,0.6654,0.0756,0.414,0.51,1930
0.574,0.768,0.269,0.0,0.127,0.6132,0.938,0.4055,0.429,1930
0.996,0.482,0.0271,0.951,0.0934,0.6058,0.0615,0.2947,0.634,1930
0.995,0.861,0.242,0.0084,0.154,0.8001,0.102,0.4681,0.751,1930
0.482,0.66,0.247,0.0,0.209,0.591,0.949,0.3729,0.694,1930
0.989,0.495,0.293,0.0287,0.337,0.7206,0.141,0.7492,0.856,1930
0.982,0.819,0.396,0.0038,0.344,0.7518,0.0852,0.5218,0.752,1930
0.984,0.713,0.285,0.211,0.467,0.8407,0.109,0.4808,0.5,1930
0.592,0.696,0.251,0.0,0.153,0.6041,0.948,0.553,0.653,1930
0.991,0.341,0.292,0.0099,0.649,0.7532,0.0415,0.3766,0.273,1930
0.935,0.701,0.246,0.024,0.169,0.6736,0.0484,0.4809,0.654,1930
0.988,0.781,0.473,0.0036,0.928,0.8447,0.265,0.3429,0.717,1930
0.315,0.304,0.224,0.126,0.101,0.7821,0.0483,0.3999,0.471,1930
0.994,0.519,0.345,0.0031,0.208,0.7395,0.0517,0.4826,0.851,1930
0.966,0.505,0.0987,0.0002,0.325,0.6771,0.0445,0.3313,0.219,1930
0.922,0.736,0.246,0.0,0.141,0.6241,0.388,0.5639,0.644,1930
0.992,0.412,0.0728,0.0032,0.319,0.5726,0.053,0.3067,0.253,1930
0.995,0.797,0.468,0.229,0.303,0.8058,0.0572,0.4855,0.961,1930
0.92,0.679,0.282,0.0,0.147,0.682,0.939,0.4182,0.426,1930
0.983,0.697,0.234,0.156,0.14,0.7637,0.0984,0.4943,0.809,1930
0.989,0.481,0.181,0.756,0.104,0.6625,0.0395,0.3956,0.357,1930
0.964,0.637,0.173,0.861,0.108,0.7067,0.0417,0.2975,0.285,1930
0.979,0.637,0.332,0.0001,0.235,0.7591,0.0568,0.5348,0.863,1930
0.989,0.339,0.294,0.899,0.161,0.6685,0.0296,0.3472,0.41,1930
0.992,0.8,0.284,0.506,0.248,0.7381,0.203,0.4889,0.85,1930
0.629,0.742,0.257,0.0,0.182,0.5991,0.955,0.3215,0.605,1930
0.942,0.428,0.134,0.0001,0.15,0.6528,0.0559,0.4468,0.195,1930
0.985,0.484,0.276,0.746,0.12,0.6599,0.0636,0.5867,0.953,1930
0.57,0.678,0.241,0.0,0.122,0.595,0.955,0.3577,0.387,1930
0.95,0.377,0.182,0.0001,0.206,0.7095,0.0418,0.4345,0.159,1930
0.929,0.71,0.345,0.0,0.642,0.702,0.911,0.5571,0.684,1930
0.966,0.329,0.227,0.0007,0.686,0.6946,0.0485,0.4777,0.076,1930
0.994,0.479,0.214,0.714,0.212,0.5849,0.174,0.3423,0.741,1930
0.941,0.768,0.338,0.901,0.126,0.7429,0.138,0.3979,0.562,1930
0.986,0.787,0.188,0.692,0.291,0.7058,0.217,0.4933,0.787,1930
0.564,0.711,0.245,0.0,0.166,0.633,0.942,0.4689,0.558,1930
0.992,0.718,0.195,0.0054,0.138,0.6377,0.0839,0.4049,0.699,1930
0.914,0.717,0.231,0.0,0.064,0.6957,0.267,0.4888,0.786,1930
0.992,0.413,0.11,0.909,0.108,0.6894,0.0369,0.3021,0.393,1930
0.995,0.651,0.278,0.205,0.172,0.7835,0.396,0.6551,0.957,1930
0.996,0.542,0.0496,0.96,0.12,0.6168,0.0614,0.2866,0.611,1930
0.995,0.352,0.078,0.938,0.0834,0.5017,0.0341,0.2808,0.101,1930
0.982,0.692,0.106,0.0,0.119,0.6475,0.107,0.5409,0.813,1930
0.992,0.555,0.422,0.768,0.102,0.7992,0.139,0.7539,0.834,1930
0.968,0.334,0.226,0.885,0.0823,0.5987,0.0367,0.5026,0.147,1930
0.947,0.336,0.169,0.0011,0.195,0.6955,0.041,0.3556,0.257,1930
0.969,0.415,0.198,0.0,0.311,0.7093,0.0663,0.3278,0.447,1930
0.995,0.398,0.242,0.813,0.315,0.6974,0.0438,0.5365,0.381,1930
0.984,0.628,0.4,0.0202,0.291,0.8418,0.0412,0.4989,0.634,1930
0.979,0.446,0.355,0.0138,0.366,0.7992,0.0491,0.3918,0.544,1930
0.991,0.395,0.147,0.872,0.411,0.5889,0.0334,0.4217,0.271,1930
0.963,0.741,0.325,0.656,0.122,0.637,0.0646,0.5586,0.936,1930
0.995,0.381,0.135,0.845,0.252,0.6928,0.044,0.3023,0.412,1930
0.985,0.746,0.332,0.0056,0.53,0.7818,0.187,0.482,0.828,1930
0.995,0.386,0.102,0.669,0.13,0.6647,0.0345,0.3295,0.302,1930
0.237,0.701,0.252,0.0,0.367,0.6025,0.945,0.5505,0.509,1930
0.994,0.473,0.0982,0.836,0.101,0.6895,0.0326,0.2772,0.19,1930
0.994,0.835,0.269,0.06,0.431,0.7954,0.175,0.4813,0.742,1930
0.978,0.687,0.392,0.0371,0.208,0.8354,0.0419,0.494,0.732,1930
0.993,0.398,0.0612,0.0187,0.313,0.5931,0.0386,0.3435,0.369,1930
0.698,0.368,0.183,0.636,0.183,0.7535,0.0759,0.3347,0.311,1930
0.959,0.693,0.322,0.0,0.132,0.705,0.954,0.4318,0.367,1930
0.991,0.628,0.0248,0.0,0.227,0.6061,0.0762,0.5167,0.64,1930
0.573,0.712,0.241,0.0,0.199,0.5987,0.956,0.2676,0.596,1930
0.796,0.132,0.136,0.818,0.355,0.6675,0.038,0.3318,0.147,1930
0.981,0.479,0.474,0.026,0.327,0.8582,0.0947,0.6915,0.725,1930
0.971,0.522,0.336,0.0223,0.0543,0.7686,0.0697,0.7042,0.529,1930
0.889,0.24,0.281,0.11,0.168,0.7508,0.0456,0.3194,0.157,1930
0.664,0.669,0.284,0.0,0.35,0.5959,0.953,0.5978,0.639,1930
0.956,0.774,0.188,0.216,0.429,0.7324,0.0836,0.4932,0.929,1930
0.986,0.454,0.525,0.0278,0.254,0.8483,0.0955,0.7291,0.748,1930
0.994,0.342,0.163,0.892,0.16,0.5138,0.0445,0.3159,0.397,1930
0.995,0.531,0.201,0.0171,0.529,0.7814,0.0473,0.3271,0.369,1930
0.994,0.731,0.251,0.547,0.128,0.7777,0.123,0.4986,0.877,1930
0.993,0.751,0.276,0.491,0.153,0.8295,0.0819,0.4923,0.661,1930
0.983,0.511,0.219,0.0654,0.104,0.6171,0.0697,0.8366,0.957,1930
0.991,0.492,0.145,0.923,0.112,0.524,0.055,0.2621,0.568,1930
0.444,0.711,0.274,0.0,0.246,0.5943,0.93,0.5246,0.423,1930
0.962,0.272,0.128,0.215,0.382,0.5985,0.0487,0.4691,0.246,1930
0.992,0.342,0.127,0.0673,0.123,0.6848,0.0544,0.3286,0.18,1930
0.975,0.687,0.624,0.0104,0.802,0.8323,0.382,0.6159,0.907,1930
0.929,0.446,0.24,0.0001,0.271,0.7466,0.0625,0.3698,0.388,1930
0.594,0.69,0.198,0.0,0.137,0.6191,0.939,0.354,0.744,1930
0.96,0.511,0.437,0.183,0.301,0.8352,0.191,0.6743,0.658,1930
0.967,0.54,0.245,0.0421,0.142,0.6766,0.0525,0.5972,0.967,1930
0.99,0.319,0.243,0.889,0.16,0.6117,0.0333,0.3281,0.332,1930
0.627,0.715,0.244,0.0,0.173,0.6067,0.927,0.5145,0.606,1930
0.987,0.829,0.396,0.871,0.0822,0.7121,0.0483,0.4858,0.904,1930
0.962,0.516,0.422,0.0105,0.347,0.7872,0.0342,0.525,0.86,1930
0.986,0.717,0.157,0.0006,0.607,0.6366,0.0694,0.5334,0.797,1930
0.926,0.714,0.258,0.0,0.0907,0.7312,0.307,0.532,0.842,1930
0.678,0.596,0.776,0.0,0.375,0.8417,0.327,0.3099,0.847,1930
0.99,0.698,0.152,0.505,0.118,0.678,0.15,0.5099,0.515,1930
0.995,0.664,0.164,0.524,0.46,0.6986,0.262,0.5215,0.829,1930
0.984,0.584,0.224,0.0,0.0635,0.7247,0.057,0.4354,0.939,1930
0.977,0.45,0.0584,0.0001,0.248,0.6795,0.0749,0.3114,0.373,1930
0.993,0.706,0.064,0.0008,0.185,0.6594,0.102,0.5261,0.637,1930
0.304,0.428,0.724,0.0199,0.123,0.7685,0.402,0.2633,0.791,1930
0.979,0.505,0.313,0.0,0.117,0.7612,0.0651,0.8256,0.755,1930
0.995,0.693,0.275,0.648,0.282,0.7703,0.111,0.5156,0.818,1930
0.994,0.52,0.262,0.613,0.214,0.6869,0.138,0.7066,0.962,1930
0.994,0.602,0.601,0.0,0.735,0.8128,0.125,0.5295,0.716,1930
0.928,0.56,0.569,0.399,0.56,0.8041,0.121,0.5214,0.521,1930
0.994,0.584,0.279,0.0068,0.268,0.6458,0.0687,0.424,0.963,1930
0.994,0.655,0.39,0.102,0.407,0.8099,0.179,0.629,0.95,1930
0.122,0.58,0.774,0.0,0.159,0.8207,0.257,0.6035,0.967,1930
0.995,0.553,0.281,0.0423,0.193,0.6462,0.208,0.4973,0.623,1930
0.95,0.688,0.191,0.0161,0.154,0.6962,0.0501,0.5185,0.63,1930
0.98,0.747,0.25,0.0002,0.103,0.7396,0.0761,0.6113,0.804,1930
0.0075,0.306,0.582,0.542,0.38,0.8368,0.05,0.7008,0.383,1930
0.991,0.249,0.0874,0.037,0.122,0.654,0.0452,0.3362,0.0793,1930
0.648,0.666,0.787,0.425,0.114,0.8041,0.129,0.5149,0.962,1930
0.573,0.592,0.724,0.0,0.0348,0.8208,0.132,0.5799,0.971,1930
0.978,0.752,0.36,0.221,0.11,0.8324,0.0672,0.5131,0.962,1930
0.995,0.546,0.0899,0.179,0.172,0.5943,0.0728,0.3866,0.574,1930
0.991,0.801,0.36,0.0034,0.191,0.8064,0.0623,0.5043,0.915,1930
0.914,0.818,0.0869,0.0,0.151,0.7484,0.0566,0.4638,0.549,1930
0.722,0.515,0.633,0.0314,0.136,0.76,0.0925,0.2511,0.964,1930
0.99,0.749,0.382,0.585,0.118,0.6966,0.0613,0.4597,0.868,1930
0.968,0.664,0.176,0.0,0.155,0.6816,0.065,0.3326,0.58,1930
0.79,0.379,0.272,0.448,0.123,0.7402,0.035,0.2403,0.0773,1930
0.993,0.65,0.495,0.854,0.193,0.8187,0.0567,0.3293,0.875,1930
0.995,0.574,0.216,0.135,0.259,0.7464,0.0538,0.4645,0.399,1930
0.995,0.567,0.337,0.794,0.145,0.6801,0.274,0.6616,0.964,1930
0.951,0.687,0.284,0.0001,0.0599,0.7191,0.0771,0.3936,0.908,1930
0.991,0.649,0.2,0.835,0.11,0.7175,0.0649,0.5132,0.677,1930
0.974,0.63,0.203,0.0062,0.158,0.7368,0.059,0.5556,0.641,1930
0.915,0.644,0.203,0.0001,0.0655,0.7349,0.223,0.6606,0.658,1930
0.974,0.683,0.134,0.0,0.0842,0.6625,0.0688,0.5377,0.705,1930
0.995,0.433,0.308,0.0025,0.4,0.7277,0.0767,0.3024,0.67,1930
0.987,0.257,0.262,0.0048,0.109,0.7362,0.0611,0.2941,0.212,1930
0.954,0.582,0.423,0.0007,0.194,0.7449,0.0341,0.4334,0.911,1930
0.979,0.545,0.324,0.0,0.17,0.8231,0.0567,0.5325,0.571,1930
0.64,0.532,0.522,0.0,0.468,0.8004,0.133,0.5802,0.857,1930
0.993,0.72,0.652,0.548,0.166,0.829,0.0425,0.5235,0.89,1930
0.985,0.782,0.171,0.009,0.162,0.7011,0.223,0.5119,0.723,1930
0.924,0.365,0.115,0.0,0.323,0.7268,0.036,0.5454,0.278,1930
0.904,0.734,0.436,0.0126,0.208,0.7757,0.385,0.5353,0.77,1930
0.995,0.742,0.248,0.559,0.308,0.7657,0.086,0.5157,0.721,1930
0.991,0.73,0.373,0.0814,0.212,0.769,0.147,0.5128,0.518,1930
0.987,0.696,0.185,0.0079,0.0714,0.7199,0.171,0.4995,0.674,1930
0.992,0.558,0.352,0.368,0.144,0.8213,0.0519,0.3606,0.636,1930
0.99,0.65,0.358,0.0021,0.101,0.8189,0.0459,0.4649,0.584,1930
0.969,0.401,0.371,0.0927,0.129,0.8037,0.0648,0.4197,0.45,1930
0.99,0.586,0.237,0.213,0.27,0.7277,0.0557,0.3161,0.631,1930
0.945,0.39,0.114,0.0,0.3,0.6412,0.145,0.328,0.215,1930
0.988,0.501,0.0445,0.065,0.131,0.61,0.041,0.4005,0.393,1930
0.99,0.373,0.0496,0.224,0.128,0.52,0.0434,0.3267,0.313,1930
0.984,0.324,0.0719,0.0205,0.121,0.6878,0.0344,0.5633,0.235,1930
0.989,0.705,0.38,0.0,0.167,0.7983,0.0894,0.5054,0.742,1930
0.853,0.337,0.339,0.0003,0.459,0.8003,0.0357,0.6977,0.425,1930
0.979,0.533,0.107,0.173,0.254,0.6614,0.0328,0.3294,0.361,1930
0.991,0.513,0.446,0.772,0.183,0.7409,0.176,0.3137,0.912,1930
0.991,0.664,0.161,0.143,0.109,0.728,0.0709,0.4911,0.681,1930
0.296,0.551,0.796,0.0,0.172,0.8621,0.0344,0.5993,0.533,1930
0.991,0.598,0.361,0.001,0.305,0.7693,0.0996,0.5796,0.707,1930
0.562,0.569,0.715,0.0002,0.0447,0.788,0.39,0.59,0.901,1930
0.718,0.576,0.702,0.0144,0.0924,0.7942,0.11,0.5244,0.83,1930
0.984,0.331,0.131,0.0073,0.0678,0.6638,0.041,0.4933,0.253,1930
0.616,0.458,0.816,0.745,0.331,0.8027,0.203,0.6194,0.352,1930
0.994,0.658,0.138,0.762,0.108,0.6623,0.124,0.6473,0.69,1930
0.903,0.614,0.391,0.0007,0.0747,0.7725,0.0392,0.5261,0.848,1930
0.995,0.673,0.051,0.0026,0.138,0.6612,0.11,0.5172,0.48,1930
0.486,0.558,0.609,0.0011,0.0682,0.7948,0.0735,0.5285,0.927,1930
0.99,0.233,0.0932,0.774,0.314,0.6326,0.0473,0.3335,0.0377,1930
0.995,0.701,0.0981,0.719,0.17,0.6608,0.183,0.5174,0.766,1930
0.662,0.721,0.727,0.0,0.0509,0.7868,0.315,0.4474,0.97,1930
0.516,0.467,0.235,0.0,0.0773,0.725,0.0292,0.319,0.393,1930
0.968,0.549,0.705,0.0,0.598,0.7688,0.946,0.2387,0.253,1930
0.991,0.679,0.128,0.0646,0.142,0.6715,0.0501,0.5555,0.631,1930
0.972,0.714,0.212,0.0005,0.115,0.6991,0.85,0.5289,0.433,1930
0.994,0.769,0.541,0.0013,0.607,0.7947,0.244,0.5095,0.714,1930
0.994,0.694,0.164,0.557,0.102,0.6767,0.0788,0.5163,0.767,1930
0.983,0.657,0.313,0.008,0.192,0.8182,0.0401,0.5119,0.674,1930
0.987,0.578,0.41,0.226,0.425,0.8342,0.125,0.651,0.967,1930
0.542,0.569,0.703,0.0001,0.0776,0.7923,0.238,0.5807,0.924,1930
0.958,0.686,0.453,0.0001,0.131,0.8151,0.0483,0.3138,0.854,1930
0.995,0.81,0.139,0.32,0.127,0.6511,0.324,0.5086,0.668,1930
0.991,0.531,0.0697,0.0621,0.155,0.6372,0.049,0.5361,0.422,1930
0.844,0.669,0.0793,0.0,0.131,0.6141,0.137,0.5433,0.553,1930
0.98,0.619,0.225,0.0,0.115,0.6851,0.172,0.3391,0.485,1930
0.993,0.647,0.162,0.776,0.309,0.6799,0.051,0.5057,0.774,1930
0.993,0.354,0.142,0.736,0.114,0.6523,0.0566,0.2799,0.332,1930
0.404,0.658,0.594,0.0,0.474,0.7509,0.0421,0.5851,0.903,1930
0.991,0.395,0.0281,0.0173,0.126,0.603,0.0402,0.5033,0.252,1930
0.991,0.435,0.126,0.457,0.113,0.596,0.0629,0.325,0.505,1930
0.914,0.638,0.124,0.0,0.0724,0.6355,0.508,0.3604,0.398,1930
0.992,0.618,0.122,0.218,0.109,0.6945,0.226,0.3345,0.514,1930
0.983,0.423,0.0965,0.197,0.1,0.6814,0.052,0.5857,0.514,1930
0.993,0.697,0.0813,0.0008,0.102,0.661,0.053,0.4918,0.634,1930
0.97,0.413,0.141,0.0,0.322,0.7119,0.0512,0.3045,0.188,1930
0.963,0.493,0.239,0.0026,0.316,0.787,0.0282,0.3228,0.254,1930
0.992,0.578,0.074,0.696,0.111,0.6307,0.0628,0.5057,0.651,1930
0.973,0.552,0.234,0.0177,0.102,0.6928,0.208,0.5354,0.494,1930
0.984,0.71,0.169,0.0,0.162,0.7242,0.897,0.5443,0.625,1930
0.994,0.444,0.205,0.794,0.109,0.6354,0.06,0.52,0.607,1930
0.695,0.506,0.202,0.0,0.178,0.6773,0.041,0.5455,0.878,1930
0.975,0.46,0.241,0.0,0.111,0.72,0.0573,0.5562,0.616,1930
0.937,0.481,0.284,0.0003,0.144,0.7964,0.0379,0.4785,0.462,1930
0.983,0.688,0.188,0.273,0.11,0.7104,0.0666,0.6502,0.958,1930
0.995,0.631,0.165,0.211,0.121,0.6445,0.492,0.6655,0.917,1930
0.939,0.199,0.0815,0.713,0.0861,0.5697,0.0534,0.3184,0.0995,1930
0.993,0.337,0.0518,0.705,0.254,0.5293,0.0306,0.3482,0.312,1930
0.992,0.742,0.245,0.0079,0.116,0.7182,0.0901,0.5048,0.827,1930
0.0069,0.618,0.796,0.0,0.113,0.8514,0.0328,0.4754,0.627,1930
0.996,0.623,0.258,0.0815,0.311,0.7253,0.188,0.5041,0.881,1930
0.982,0.33,0.225,0.0006,0.125,0.743,0.043,0.4926,0.322,1930
0.0277,0.623,0.933,0.0003,0.14,0.9502,0.0427,0.4106,0.827,1930
0.98,0.694,0.221,0.262,0.585,0.7437,0.128,0.481,0.919,1930
0.959,0.706,0.0949,0.0701,0.0894,0.6419,0.0921,0.5721,0.75,1930
0.965,0.697,0.0956,0.0011,0.106,0.653,0.0973,0.4388,0.432,1930
0.908,0.806,0.346,0.0046,0.0389,0.711,0.084,0.5237,0.894,1930
0.919,0.494,0.156,0.484,0.0942,0.6075,0.0636,0.4818,0.419,1930
0.992,0.686,0.156,0.0033,0.131,0.6819,0.268,0.478,0.778,1930
0.995,0.611,0.124,0.0,0.328,0.6227,0.289,0.4704,0.714,1930
0.963,0.19,0.938,0.886,0.58,0.8056,0.318,0.3537,0.28,1930
0.984,0.388,0.392,0.372,0.174,0.8442,0.0294,0.1942,0.363,1930
0.993,0.657,0.28,0.0,0.712,0.6824,0.588,0.4834,0.899,1930
0.955,0.417,0.688,0.876,0.638,0.7828,0.29,0.4659,0.484,1930
0.943,0.589,0.8,0.891,0.826,0.8561,0.0562,0.4844,0.964,1930
0.986,0.23,0.538,0.816,0.605,0.7952,0.0408,0.4555,0.246,1930
0.839,0.377,0.587,0.266,0.708,0.7236,0.18,0.4126,0.279,1930
0.991,0.653,0.195,0.0,0.132,0.6925,0.254,0.3072,0.845,1930
0.981,0.36,0.377,0.278,0.313,0.8137,0.0317,0.4173,0.301,1930
0.99,0.603,0.138,0.0,0.556,0.6435,0.354,0.3346,0.567,1930
0.988,0.605,0.283,0.0,0.806,0.723,0.0788,0.5121,0.868,1930
0.983,0.559,0.158,0.0,0.527,0.6729,0.112,0.379,0.869,1930
0.988,0.503,0.246,0.0,0.199,0.7383,0.0479,0.4181,0.876,1930
0.975,0.706,0.163,0.0,0.0797,0.7046,0.456,0.4107,0.839,1930
0.978,0.186,0.386,0.867,0.14,0.8059,0.0328,0.4074,0.313,1930
0.99,0.57,0.419,0.0,0.364,0.75,0.0985,0.5076,0.925,1930
0.989,0.548,0.285,0.001,0.797,0.7024,0.122,0.3985,0.729,1930
0.979,0.661,0.191,0.0,0.863,0.629,0.252,0.4834,0.863,1930
0.923,0.369,0.918,0.455,0.347,0.7957,0.847,0.2138,0.414,1930
0.978,0.306,0.573,0.95,0.162,0.8161,0.0429,0.2554,0.461,1930
0.913,0.573,0.661,0.953,0.327,0.8042,0.0599,0.4566,0.904,1930
0.992,0.591,0.187,0.0,0.586,0.6738,0.32,0.4064,0.741,1930
0.781,0.267,0.976,0.914,0.625,0.8324,0.112,0.2577,0.0856,1930
0.991,0.709,0.195,0.0,0.146,0.698,0.107,0.5185,0.786,1930
0.99,0.686,0.345,0.0,0.495,0.7182,0.459,0.4874,0.922,1930
0.994,0.713,0.215,0.0318,0.119,0.6628,0.139,0.4657,0.733,1930
0.542,0.807,0.625,0.799,0.0965,0.6907,0.174,0.4439,0.491,1930
0.692,0.712,0.227,0.0,0.262,0.6311,0.948,0.5268,0.496,1930
0.956,0.0704,0.0404,0.771,0.147,0.5932,0.041,0.3118,0.0399,1930
0.581,0.672,0.258,0.0,0.413,0.6458,0.95,0.594,0.353,1930
0.99,0.54,0.201,0.0131,0.317,0.719,0.0658,0.3966,0.827,1930
0.611,0.683,0.266,0.0,0.198,0.6254,0.957,0.332,0.512,1930
0.939,0.483,0.144,0.0,0.311,0.657,0.285,0.2842,0.574,1930
0.675,0.668,0.226,0.0,0.405,0.6577,0.953,0.3948,0.392,1930
0.918,0.202,0.301,0.873,0.278,0.7249,0.0352,0.4137,0.0459,1930
0.97,0.482,0.165,0.0,0.169,0.7237,0.0509,0.5388,0.495,1930
0.955,0.729,0.361,0.169,0.0731,0.8632,0.0594,0.4902,0.831,1930
0.227,0.708,0.173,0.0,0.169,0.6728,0.932,0.3667,0.749,1930
0.255,0.643,0.13,0.0,0.243,0.6535,0.944,0.688,0.831,1930
0.988,0.623,0.482,0.351,0.338,0.6843,0.926,0.5465,0.772,1930
0.94,0.517,0.216,0.0058,0.465,0.7129,0.0723,0.5267,0.567,1930
0.944,0.286,0.208,0.753,0.303,0.6915,0.0464,0.546,0.28,1930
0.969,0.348,0.0384,0.419,0.14,0.6025,0.0482,0.6672,0.637,1930
0.745,0.692,0.193,0.0,0.294,0.6018,0.959,0.3576,0.489,1930
0.934,0.555,0.219,0.0001,0.298,0.7442,0.0476,0.3801,0.429,1930
0.198,0.693,0.182,0.0,0.128,0.6676,0.944,0.3512,0.766,1930
0.994,0.847,0.325,0.855,0.11,0.7673,0.113,0.4939,0.847,1930
0.412,0.697,0.196,0.0,0.216,0.6961,0.881,0.4014,0.741,1930
0.469,0.626,0.173,0.0,0.276,0.6696,0.952,0.3016,0.652,1930
0.778,0.696,0.207,0.0,0.127,0.6135,0.953,0.4254,0.556,1930
0.44,0.746,0.131,0.0,0.187,0.6727,0.93,0.377,0.798,1930
0.926,0.484,0.131,0.0016,0.178,0.6792,0.0324,0.4023,0.569,1930
0.945,0.481,0.189,0.344,0.146,0.668,0.0441,0.5138,0.62,1930
0.89,0.174,0.282,0.0806,0.118,0.7084,0.04,0.3185,0.121,1930
0.938,0.194,0.0993,0.843,0.108,0.6653,0.0408,0.3427,0.136,1930
0.993,0.398,0.24,0.0016,0.807,0.7503,0.0895,0.319,0.516,1930
0.924,0.118,0.129,0.891,0.162,0.7136,0.0398,0.3151,0.0651,1930
0.742,0.72,0.198,0.0,0.359,0.6572,0.948,0.4723,0.481,1930
0.984,0.74,0.368,0.0,0.327,0.7323,0.076,0.3995,0.845,1930
0.962,0.594,0.703,0.0113,0.151,0.7834,0.676,0.3345,0.711,1930
0.967,0.503,0.237,0.0006,0.324,0.6795,0.0592,0.5792,0.581,1930
0.747,0.613,0.179,0.0,0.261,0.6322,0.964,0.3015,0.484,1930
0.985,0.445,0.557,0.705,0.199,0.7103,0.348,0.3358,0.889,1930
0.234,0.748,0.103,0.0,0.26,0.6861,0.913,0.2559,0.599,1930
0.957,0.279,0.057,0.0823,0.171,0.6264,0.0417,0.4216,0.109,1930
0.961,0.613,0.219,0.0034,0.0881,0.7089,0.0837,0.4442,0.472,1930
0.723,0.617,0.151,0.0,0.334,0.6185,0.962,0.2553,0.367,1930
0.982,0.667,0.47,0.0,0.531,0.7514,0.049,0.513,0.876,1930
0.244,0.729,0.108,0.0,0.299,0.6289,0.937,0.513,0.685,1930
0.989,0.585,0.5,0.889,0.0931,0.8235,0.0554,0.3519,0.922,1930
0.927,0.83,0.273,0.003,0.0946,0.7789,0.122,0.4935,0.837,1930
0.944,0.414,0.293,0.0,0.241,0.7439,0.0507,0.6527,0.643,1930
0.977,0.622,0.386,0.135,0.128,0.6907,0.232,0.4638,0.891,1930
0.984,0.391,0.418,0.947,0.299,0.8118,0.0358,0.5228,0.578,1930
0.987,0.29,0.277,0.0003,0.702,0.6639,0.145,0.4072,0.173,1930
0.995,0.598,0.318,0.0882,0.184,0.7844,0.0385,0.5838,0.892,1930
0.969,0.201,0.116,0.0027,0.0621,0.6588,0.0475,0.3436,0.0357,1930
0.439,0.693,0.158,0.0,0.37,0.6513,0.947,0.4158,0.463,1930
0.985,0.159,0.265,0.858,0.206,0.7825,0.0348,0.6964,0.181,1930
0.642,0.724,0.224,0.0,0.219,0.7129,0.941,0.4706,0.392,1930
0.218,0.679,0.103,0.0,0.204,0.6621,0.939,0.36,0.666,1930
0.21,0.714,0.159,0.0,0.138,0.6594,0.944,0.5379,0.534,1930
0.295,0.704,0.13,0.0,0.197,0.6641,0.893,0.5584,0.685,1930
0.883,0.18,0.199,0.757,0.21,0.6629,0.0395,0.5618,0.127,1930
0.976,0.616,0.495,0.0097,0.193,0.7727,0.0392,0.6113,0.791,1930
0.475,0.64,0.156,0.0,0.627,0.6724,0.953,0.3429,0.708,1930
0.986,0.372,0.318,0.0023,0.311,0.736,0.0469,0.4772,0.119,1930
0.922,0.513,0.299,0.0001,0.125,0.796,0.0681,0.3173,0.908,1930
0.995,0.425,0.375,0.0,0.384,0.7904,0.0973,0.7309,0.758,1930
0.65,0.704,0.192,0.0,0.129,0.6042,0.949,0.44,0.556,1930
0.555,0.69,0.189,0.0,0.309,0.6233,0.961,0.3281,0.388,1930
0.99,0.646,0.304,0.433,0.0627,0.7196,0.0499,0.4803,0.83,1930
0.58,0.63,0.235,0.0,0.16,0.7,0.94,0.705,0.607,1930
0.762,0.646,0.174,0.0,0.261,0.6538,0.962,0.3679,0.399,1930
0.635,0.659,0.211,0.0,0.366,0.5993,0.963,0.33,0.343,1930
0.907,0.167,0.176,0.884,0.237,0.6412,0.0461,0.3223,0.0591,1930
0.771,0.583,0.289,0.0,0.0727,0.6836,0.117,0.366,0.822,1930
0.957,0.398,0.364,0.0,0.311,0.7645,0.0301,0.5847,0.722,1930
0.978,0.426,0.342,0.812,0.45,0.6778,0.0591,0.3666,0.6,1930
0.24,0.697,0.121,0.0,0.159,0.6788,0.926,0.4211,0.519,1930
0.9,0.148,0.11,0.849,0.0761,0.7177,0.0376,0.2933,0.0653,1930
0.845,0.768,0.913,0.0,0.58,0.7911,0.166,0.6285,0.527,1930
0.606,0.659,0.201,0.0,0.25,0.6626,0.959,0.3334,0.466,1930
0.996,0.702,0.171,0.0164,0.652,0.6569,0.0555,0.4584,0.429,1930
0.992,0.319,0.228,0.0037,0.816,0.6456,0.0717,0.5383,0.119,1930
0.775,0.711,0.182,0.0,0.173,0.6455,0.954,0.5296,0.48,1930
0.897,0.313,0.251,0.0011,0.169,0.6957,0.0475,0.3563,0.336,1930
0.698,0.627,0.192,0.0,0.229,0.6333,0.963,0.2348,0.51,1930
0.963,0.454,0.229,0.0033,0.103,0.7274,0.0348,0.4464,0.541,1930
