acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.0318,0.688,0.217,0.0,0.346,0.6082,0.943,0.4076,0.666,1920
0.991,0.742,0.165,0.0041,0.109,0.765,0.0446,0.5441,0.491,1920
0.324,0.729,0.182,0.0,0.314,0.6167,0.878,0.4588,0.778,1920
0.995,0.675,0.109,0.954,0.109,0.6364,0.0527,0.4778,0.694,1920
0.992,0.675,0.277,0.21,0.299,0.8086,0.0738,0.4905,0.655,1920
0.994,0.479,0.211,0.43,0.555,0.779,0.058,0.5446,0.529,1920
0.99,0.287,0.128,0.122,0.107,0.7276,0.0369,0.3956,0.126,1920
0.994,0.791,0.286,0.151,0.118,0.8135,0.091,0.4815,0.778,1920
0.99,0.408,0.225,0.184,0.297,0.7161,0.0607,0.7286,0.669,1920
0.0872,0.681,0.325,0.0,0.543,0.5955,0.86,0.399,0.451,1920
0.992,0.482,0.0763,0.864,0.0917,0.5667,0.05,0.3958,0.101,1920
0.989,0.778,0.154,0.0791,0.107,0.6804,0.0533,0.3917,0.692,1920
0.72,0.675,0.318,0.685,0.105,0.6922,0.0343,0.5181,0.559,1920
0.993,0.725,0.301,0.194,0.0707,0.8229,0.073,0.4897,0.838,1920
0.996,0.626,0.106,0.89,0.113,0.5649,0.145,0.2505,0.827,1920
0.976,0.677,0.0981,0.0001,0.0868,0.6553,0.0526,0.458,0.729,1920
0.93,0.777,0.554,0.0,0.115,0.7666,0.301,0.5866,0.966,1920
0.996,0.454,0.215,0.938,0.154,0.7125,0.0886,0.2748,0.57,1920
0.995,0.774,0.0341,0.381,0.108,0.5821,0.0908,0.478,0.706,1920
0.992,0.397,0.247,0.133,0.203,0.7556,0.126,0.2814,0.232,1920
0.995,0.547,0.199,0.721,0.112,0.6961,0.159,0.8476,0.884,1920
0.995,0.504,0.137,0.606,0.11,0.7146,0.0501,0.3145,0.517,1920
0.959,0.838,0.62,0.291,0.099,0.8163,0.209,0.4994,0.674,1920
0.0105,0.631,0.373,0.0,0.115,0.6537,0.957,0.3389,0.356,1920
0.992,0.767,0.069,0.321,0.0764,0.7213,0.102,0.5017,0.631,1920
0.984,0.385,0.191,0.589,0.141,0.7165,0.0547,0.4599,0.295,1920
0.979,0.599,0.176,0.0002,0.269,0.6895,0.625,0.3196,0.473,1920
0.152,0.628,0.138,0.0,0.407,0.5558,0.874,0.339,0.704,1920
0.985,0.427,0.155,0.65,0.328,0.7092,0.0575,0.7139,0.45,1920
0.991,0.493,0.438,0.262,0.0744,0.8505,0.12,0.8283,0.92,1920
0.978,0.409,0.125,0.0,0.273,0.6662,0.143,0.3862,0.214,1920
0.108,0.63,0.198,0.0,0.452,0.5891,0.891,0.3183,0.737,1920
0.104,0.662,0.316,0.0,0.303,0.6576,0.954,0.3549,0.627,1920
0.995,0.729,0.18,0.596,0.161,0.7275,0.0867,0.4925,0.776,1920
0.0393,0.743,0.247,0.0,0.095,0.611,0.949,0.3326,0.625,1920
0.994,0.419,0.0998,0.783,0.108,0.7048,0.0574,0.6794,0.471,1920
0.99,0.701,0.227,0.0149,0.203,0.7624,0.0923,0.4962,0.736,1920
0.131,0.656,0.197,0.0,0.319,0.6093,0.952,0.3604,0.636,1920
0.932,0.424,0.197,0.0,0.361,0.7312,0.127,0.3191,0.341,1920
0.0304,0.691,0.284,0.0,0.191,0.6446,0.952,0.3633,0.619,1920
0.0376,0.632,0.253,0.0,0.371,0.5964,0.958,0.6853,0.484,1920
0.216,0.76,0.222,0.0,0.305,0.5833,0.917,0.2655,0.476,1920
0.469,0.753,0.227,0.0,0.434,0.6313,0.883,0.4449,0.774,1920
0.986,0.679,0.413,0.916,0.0686,0.8394,0.0639,0.4931,0.884,1920
0.0925,0.685,0.263,0.0,0.106,0.6519,0.954,0.3385,0.685,1920
0.995,0.414,0.0839,0.544,0.129,0.6588,0.0514,0.7128,0.605,1920
0.991,0.733,0.722,0.746,0.234,0.856,0.0537,0.4286,0.942,1920
0.977,0.766,0.227,0.0534,0.16,0.6842,0.103,0.4868,0.727,1920
0.239,0.729,0.21,0.0,0.444,0.5753,0.907,0.3498,0.55,1920
0.0261,0.676,0.3,0.0,0.116,0.6793,0.958,0.3111,0.647,1920
0.115,0.753,0.209,0.0,0.229,0.5998,0.944,0.2864,0.512,1920
0.994,0.356,0.228,0.365,0.0862,0.7547,0.0425,0.8876,0.773,1920
0.159,0.667,0.211,0.0,0.468,0.6921,0.957,0.3813,0.478,1920
0.968,0.44,0.288,0.0011,0.267,0.7942,0.0387,0.4497,0.629,1920
0.996,0.676,0.253,0.908,0.123,0.7309,0.0567,0.4837,0.784,1920
0.996,0.613,0.32,0.873,0.0526,0.7887,0.0513,0.5018,0.744,1920
0.996,0.377,0.14,0.847,0.177,0.7073,0.0681,0.2692,0.362,1920
0.996,0.364,0.46,0.944,0.304,0.6594,0.0483,0.5202,0.633,1920
0.995,0.52,0.364,0.961,0.136,0.7358,0.0497,0.4397,0.962,1920
0.143,0.644,0.297,0.0,0.114,0.7316,0.949,0.3513,0.618,1920
0.996,0.404,0.242,0.937,0.172,0.706,0.0483,0.2715,0.322,1920
0.993,0.892,0.305,0.0449,0.218,0.7649,0.0666,0.4593,0.875,1920
0.984,0.675,0.679,0.276,0.0625,0.8629,0.0547,0.4087,0.937,1920
0.0893,0.64,0.274,0.0,0.214,0.6662,0.96,0.6684,0.49,1920
0.995,0.464,0.351,0.0013,0.225,0.7818,0.0607,0.4951,0.488,1920
0.996,0.427,0.459,0.0014,0.263,0.7904,0.048,0.3357,0.599,1920
0.529,0.677,0.247,0.0,0.215,0.7137,0.957,0.3288,0.543,1920
0.996,0.461,0.0821,0.846,0.18,0.5513,0.117,0.2527,0.372,1920
0.347,0.721,0.315,0.0,0.362,0.6966,0.959,0.3303,0.301,1920
0.996,0.471,0.265,0.913,0.456,0.7359,0.14,0.299,0.625,1920
0.983,0.239,0.222,0.0007,0.125,0.8056,0.0339,0.3519,0.138,1920
0.889,0.639,0.284,0.0,0.126,0.7086,0.0443,0.4782,0.68,1920
0.0111,0.713,0.284,0.0,0.243,0.6197,0.94,0.5189,0.492,1920
0.118,0.722,0.333,0.0,0.258,0.7368,0.838,0.5035,0.321,1920
0.993,0.558,0.373,0.894,0.134,0.7262,0.0599,0.4876,0.961,1920
0.246,0.675,0.243,0.0,0.14,0.7218,0.94,0.605,0.617,1920
0.995,0.738,0.269,0.908,0.11,0.722,0.0473,0.4547,0.812,1920
0.163,0.717,0.196,0.0,0.208,0.7005,0.93,0.5329,0.551,1920
0.996,0.59,0.0544,0.817,0.1,0.5731,0.117,0.2803,0.456,1920
0.166,0.634,0.281,0.0,0.117,0.7016,0.956,0.6943,0.4,1920
0.963,0.693,0.415,0.0,0.183,0.7862,0.885,0.2724,0.484,1920
0.0234,0.764,0.235,0.0,0.619,0.6404,0.935,0.5178,0.421,1920
0.194,0.75,0.254,0.0,0.23,0.6936,0.946,0.4857,0.371,1920
0.0124,0.714,0.263,0.0,0.285,0.6699,0.964,0.2464,0.394,1920
0.0003,0.454,0.599,0.0336,0.131,0.7431,0.112,0.7865,0.289,1920
0.995,0.709,0.281,0.915,0.161,0.7268,0.0682,0.465,0.684,1920
0.988,0.765,0.226,0.0421,0.0853,0.7407,0.0412,0.425,0.828,1920
0.185,0.7,0.24,0.0,0.228,0.7063,0.965,0.3246,0.477,1920
0.101,0.701,0.2,0.0,0.411,0.6998,0.937,0.4314,0.638,1920
0.995,0.707,0.0076,0.0043,0.0961,0.5951,0.164,0.3244,0.485,1920
0.0889,0.686,0.256,0.0,0.293,0.7,0.947,0.5794,0.461,1920
0.0972,0.665,0.256,0.0,0.338,0.6584,0.956,0.3391,0.343,1920
0.409,0.696,0.301,0.0,0.459,0.7333,0.96,0.3323,0.344,1920
0.118,0.723,0.259,0.0,0.36,0.7163,0.943,0.4927,0.356,1920
0.0471,0.715,0.344,0.0,0.172,0.6478,0.942,0.4763,0.235,1920
0.0963,0.691,0.261,0.0,0.112,0.6358,0.958,0.4259,0.359,1920
0.996,0.651,0.216,0.899,0.108,0.6538,0.0601,0.4853,0.579,1920
0.951,0.784,0.57,0.874,0.069,0.8294,0.0513,0.4303,0.899,1920
0.0406,0.722,0.251,0.0,0.511,0.6641,0.943,0.4903,0.359,1920
0.996,0.322,0.2,0.882,0.11,0.6313,0.0783,0.8194,0.811,1920
0.996,0.42,0.533,0.879,0.366,0.7182,0.0434,0.4946,0.926,1920
0.995,0.813,0.233,0.601,0.11,0.7343,0.251,0.4786,0.666,1920
0.996,0.401,0.205,0.963,0.11,0.5491,0.0363,0.3973,0.804,1920
0.0397,0.72,0.316,0.0,0.276,0.7026,0.931,0.5127,0.432,1920
0.948,0.578,0.466,0.0,0.192,0.7346,0.0481,0.4066,0.889,1920
0.275,0.663,0.209,0.0,0.22,0.6843,0.951,0.3746,0.602,1920
0.996,0.637,0.284,0.895,0.354,0.7494,0.0607,0.4945,0.793,1920
0.996,0.743,0.284,0.892,0.292,0.798,0.0418,0.4721,0.687,1920
0.0409,0.775,0.327,0.0,0.464,0.7678,0.925,0.4246,0.58,1920
0.994,0.621,0.336,0.906,0.11,0.7107,0.0568,0.4721,0.712,1920
0.146,0.754,0.203,0.0,0.212,0.6914,0.956,0.2651,0.385,1920
0.0299,0.705,0.278,0.0,0.397,0.6692,0.941,0.5387,0.483,1920
0.131,0.166,1.0,0.311,0.333,0.8711,0.0643,0.4781,0.0,1920
0.991,0.697,0.185,0.0037,0.145,0.7174,0.04,0.4098,0.69,1920
0.996,0.483,0.0408,0.753,0.0969,0.5492,0.0579,0.2914,0.372,1920
0.0721,0.711,0.218,0.0,0.525,0.6531,0.929,0.5333,0.402,1920
0.996,0.598,0.0876,0.895,0.117,0.538,0.114,0.5032,0.474,1920
0.993,0.373,0.328,0.988,0.291,0.7082,0.0484,0.2896,0.696,1920
0.166,0.702,0.332,0.0,0.403,0.7192,0.933,0.3953,0.38,1920
0.996,0.597,0.255,0.928,0.203,0.7899,0.0487,0.4851,0.725,1920
0.154,0.7,0.33,0.0,0.205,0.6743,0.912,0.5519,0.236,1920
0.0724,0.664,0.279,0.0,0.441,0.6859,0.963,0.6133,0.568,1920
0.996,0.742,0.272,0.819,0.226,0.7532,0.105,0.5016,0.699,1920
0.133,0.713,0.363,0.0,0.434,0.7202,0.926,0.4588,0.266,1920
0.0904,0.713,0.28,0.0,0.335,0.7493,0.945,0.5371,0.49,1920
0.953,0.776,0.478,0.0,0.351,0.7866,0.399,0.3257,0.517,1920
0.0726,0.71,0.257,0.0,0.371,0.7417,0.952,0.548,0.558,1920
0.0021,0.57,0.621,0.0225,0.331,0.7826,0.0904,0.4184,0.338,1920
0.0523,0.745,0.27,0.0,0.437,0.7284,0.944,0.4444,0.483,1920
0.0341,0.71,0.288,0.0,0.359,0.6551,0.941,0.5279,0.31,1920
0.248,0.709,0.263,0.0,0.285,0.6942,0.943,0.5366,0.491,1920
0.023,0.723,0.252,0.0,0.568,0.6771,0.942,0.4711,0.55,1920
0.996,0.399,0.122,0.952,0.106,0.5186,0.0349,0.3626,0.534,1920
0.994,0.337,0.264,0.151,0.733,0.6353,0.0592,0.3337,0.748,1920
0.0183,0.72,0.32,0.0,0.534,0.6692,0.85,0.4748,0.247,1920
0.993,0.525,0.257,0.89,0.404,0.6796,0.0403,0.4566,0.875,1920
0.353,0.714,0.305,0.0,0.449,0.7325,0.925,0.5387,0.543,1920
0.305,0.709,0.232,0.0,0.18,0.7411,0.944,0.3379,0.45,1920
0.0231,0.657,0.311,0.0,0.142,0.6986,0.951,0.3715,0.501,1920
0.0835,0.722,0.32,0.0,0.326,0.7635,0.893,0.4961,0.528,1920
0.971,0.631,0.658,0.773,0.0872,0.839,0.0488,0.5034,0.959,1920
0.995,0.826,0.231,0.95,0.195,0.747,0.0939,0.4728,0.965,1920
0.0256,0.724,0.265,0.0,0.419,0.7331,0.945,0.5038,0.55,1920
0.992,0.566,0.153,0.0081,0.11,0.7416,0.0713,0.5978,0.666,1920
0.989,0.51,0.608,0.824,0.135,0.8638,0.0605,0.6037,0.854,1920
0.114,0.663,0.342,0.0,0.44,0.721,0.948,0.385,0.495,1920
0.995,0.616,0.345,0.0,0.0835,0.7271,0.225,0.485,0.676,1920
0.0453,0.779,0.333,0.0,0.327,0.6824,0.958,0.3146,0.283,1920
0.996,0.271,0.501,0.96,0.32,0.7047,0.0492,0.4887,0.919,1920
0.437,0.65,0.234,0.0,0.141,0.7163,0.96,0.3577,0.381,1920
0.992,0.668,0.493,0.861,0.275,0.831,0.0622,0.6123,0.822,1920
0.995,0.85,0.121,0.892,0.107,0.621,0.422,0.4839,0.792,1920
0.978,0.659,0.283,0.892,0.0997,0.7565,0.047,0.4336,0.687,1920
0.938,0.696,0.182,0.0,0.0642,0.7488,0.258,0.4831,0.572,1920
0.99,0.84,0.176,0.234,0.115,0.7742,0.0668,0.4723,0.628,1920
0.989,0.745,0.389,0.053,0.128,0.7546,0.0888,0.4698,0.811,1920
0.989,0.558,0.231,0.0003,0.116,0.647,0.0581,0.516,0.739,1920
0.995,0.758,0.167,0.893,0.113,0.693,0.0615,0.4476,0.827,1920
0.991,0.318,0.202,0.0024,0.273,0.6789,0.0603,0.354,0.113,1920
0.994,0.668,0.104,0.928,0.111,0.5202,0.0549,0.5074,0.85,1920
0.935,0.612,0.168,0.0,0.415,0.6474,0.287,0.4523,0.521,1920
0.993,0.616,0.165,0.0301,0.209,0.6445,0.268,0.544,0.584,1920
0.994,0.866,0.318,0.947,0.112,0.6942,0.245,0.4672,0.91,1920
0.975,0.584,0.383,0.0,0.188,0.8698,0.0272,0.5947,0.493,1920
0.992,0.792,0.156,0.139,0.125,0.7418,0.109,0.4638,0.822,1920
0.98,0.458,0.188,0.0,0.167,0.6891,0.0933,0.518,0.405,1920
0.994,0.855,0.145,0.0803,0.113,0.7841,0.0766,0.4781,0.751,1920
0.995,0.831,0.0721,0.909,0.107,0.5972,0.134,0.439,0.798,1920
0.994,0.674,0.272,0.459,0.112,0.7427,0.125,0.4475,0.549,1920
0.995,0.796,0.115,0.86,0.176,0.7314,0.122,0.4677,0.678,1920
0.994,0.773,0.164,0.657,0.113,0.7465,0.0964,0.4976,0.842,1920
0.99,0.859,0.337,0.395,0.109,0.7579,0.145,0.4949,0.96,1920
0.989,0.874,0.321,0.256,0.18,0.8401,0.0846,0.4849,0.862,1920
0.994,0.858,0.302,0.81,0.114,0.7224,0.0714,0.4621,0.834,1920
0.995,0.753,0.0876,0.897,0.102,0.5878,0.145,0.4728,0.698,1920
0.23,0.713,0.517,0.0041,0.29,0.8236,0.0266,0.3521,0.63,1920
0.992,0.441,0.202,0.0047,0.176,0.6202,0.0473,0.4636,0.674,1920
0.871,0.747,0.337,0.832,0.156,0.7878,0.0774,0.4618,0.786,1920
0.97,0.232,0.131,0.0,0.133,0.673,0.0445,0.7282,0.226,1920
0.994,0.692,0.262,0.931,0.111,0.6366,0.0651,0.4685,0.893,1920
0.994,0.885,0.262,0.771,0.113,0.7243,0.319,0.458,0.763,1920
0.995,0.858,0.234,0.853,0.235,0.6793,0.199,0.4883,0.86,1920
0.993,0.658,0.0757,0.422,0.223,0.7278,0.0595,0.4709,0.431,1920
0.852,0.653,0.274,0.0,0.0857,0.7865,0.0301,0.4805,0.521,1920
0.994,0.841,0.0667,0.112,0.109,0.6728,0.116,0.452,0.655,1920
0.996,0.51,0.121,0.872,0.122,0.596,0.237,0.8604,0.777,1920
0.991,0.74,0.338,0.518,0.105,0.6999,0.131,0.4633,0.864,1920
0.994,0.808,0.238,0.921,0.111,0.6416,0.264,0.4975,0.677,1920
0.938,0.7,0.324,0.0,0.107,0.7438,0.345,0.3464,0.765,1920
0.969,0.431,0.0673,0.0,0.35,0.6671,0.0484,0.4108,0.269,1920
0.992,0.617,0.135,0.0003,0.0978,0.6458,0.148,0.5798,0.641,1920
0.993,0.868,0.297,0.286,0.105,0.7919,0.111,0.4998,0.907,1920
0.992,0.878,0.165,0.0,0.282,0.7415,0.273,0.4595,0.925,1920
0.989,0.574,0.367,0.149,0.185,0.6594,0.0414,0.3979,0.788,1920
0.995,0.737,0.18,0.811,0.11,0.6355,0.0736,0.474,0.775,1920
0.946,0.592,0.235,0.0,0.542,0.7032,0.0912,0.458,0.438,1920
0.993,0.582,0.15,0.883,0.11,0.5871,0.121,0.5168,0.618,1920
0.994,0.695,0.202,0.806,0.12,0.7458,0.0494,0.4743,0.815,1920
0.976,0.694,0.32,0.0,0.198,0.7428,0.145,0.5207,0.93,1920
0.995,0.674,0.2,0.91,0.111,0.6164,0.0587,0.4653,0.957,1920
0.995,0.77,0.141,0.717,0.108,0.6856,0.112,0.4857,0.633,1920
0.994,0.673,0.186,0.315,0.117,0.599,0.183,0.5469,0.682,1920
0.996,0.873,0.149,0.814,0.124,0.6591,0.188,0.49,0.93,1920
0.99,0.468,0.132,0.0,0.4,0.6781,0.236,0.3926,0.533,1920
0.95,0.474,0.142,0.0,0.223,0.7025,0.0408,0.3032,0.722,1920
0.96,0.754,0.387,0.0655,0.112,0.7253,0.0787,0.4637,0.8,1920
0.995,0.607,0.16,0.063,0.104,0.5856,0.254,0.5088,0.765,1920
0.947,0.604,0.718,0.0,0.146,0.8891,0.0295,0.5766,0.663,1920
0.994,0.82,0.168,0.677,0.112,0.7319,0.104,0.4643,0.809,1920
0.967,0.709,0.195,0.0,0.244,0.6883,0.841,0.4345,0.865,1920
0.995,0.836,0.148,0.0174,0.117,0.7331,0.425,0.46,0.873,1920
0.996,0.779,0.194,0.95,0.112,0.651,0.0715,0.4905,0.816,1920
0.995,0.768,0.149,0.912,0.103,0.6695,0.0558,0.5217,0.537,1920
0.952,0.649,0.292,0.0,0.0731,0.7753,0.0353,0.5244,0.847,1920
0.989,0.452,0.199,0.0,0.102,0.6687,0.175,0.4744,0.49,1920
0.99,0.457,0.13,0.0147,0.41,0.6835,0.0958,0.4457,0.271,1920
0.996,0.717,0.339,0.93,0.427,0.7515,0.0586,0.406,0.706,1920
0.995,0.481,0.345,0.907,0.121,0.7783,0.0581,0.7542,0.776,1920
0.994,0.843,0.25,0.1,0.107,0.7646,0.252,0.481,0.702,1920
0.967,0.742,0.371,0.0,0.204,0.6942,0.0464,0.4805,0.827,1920
0.996,0.408,0.286,0.953,0.325,0.7549,0.0768,0.4225,0.339,1920
0.995,0.735,0.0499,0.674,0.11,0.5787,0.305,0.451,0.627,1920
0.994,0.713,0.202,0.076,0.128,0.759,0.0978,0.4939,0.793,1920
0.995,0.778,0.153,0.388,0.118,0.7282,0.108,0.479,0.794,1920
0.991,0.705,0.149,0.929,0.111,0.5381,0.112,0.4897,0.73,1920
0.995,0.845,0.206,0.359,0.108,0.7334,0.266,0.4905,0.645,1920
0.994,0.829,0.274,0.927,0.112,0.6926,0.385,0.4502,0.609,1920
0.99,0.366,0.0751,0.0027,0.149,0.615,0.0497,0.4899,0.0991,1920
0.996,0.538,0.333,0.919,0.217,0.6831,0.0889,0.4619,0.878,1920
0.976,0.136,0.145,0.872,0.403,0.6611,0.0423,0.2956,0.0386,1920
0.994,0.721,0.173,0.634,0.112,0.7334,0.076,0.4861,0.485,1920
0.987,0.86,0.288,0.0278,0.106,0.8136,0.159,0.4755,0.86,1920
0.995,0.625,0.124,0.564,0.126,0.5946,0.0828,0.5141,0.675,1920
0.995,0.849,0.12,0.0088,0.357,0.7378,0.147,0.4681,0.704,1920
0.992,0.798,0.127,0.0268,0.11,0.7244,0.109,0.469,0.848,1920
0.967,0.253,0.129,0.112,0.855,0.5894,0.134,0.31,0.403,1920
0.994,0.59,0.347,0.0153,0.0973,0.8308,0.0385,0.4659,0.595,1920
0.995,0.818,0.0551,0.849,0.115,0.6135,0.111,0.489,0.869,1920
0.991,0.828,0.227,0.41,0.109,0.7496,0.103,0.4752,0.863,1920
0.993,0.902,0.214,0.834,0.12,0.6867,0.359,0.4804,0.967,1920
0.994,0.826,0.127,0.812,0.126,0.6828,0.0747,0.4706,0.844,1920
0.994,0.781,0.103,0.101,0.111,0.7303,0.0953,0.4845,0.671,1920
0.995,0.522,0.127,0.884,0.111,0.5859,0.0512,0.4803,0.53,1920
0.965,0.783,0.258,0.062,0.19,0.7,0.0971,0.3926,0.962,1920
0.629,0.496,0.829,0.0768,0.162,0.8006,0.0519,0.4876,0.733,1920
0.992,0.744,0.28,0.899,0.121,0.6733,0.0625,0.47,0.932,1920
0.995,0.835,0.0725,0.298,0.119,0.6909,0.245,0.4817,0.568,1920
0.978,0.649,0.187,0.689,0.114,0.6063,0.234,0.517,0.573,1920
0.992,0.815,0.0553,0.154,0.152,0.6645,0.0962,0.4821,0.872,1920
0.0093,0.735,0.804,0.0378,0.215,0.7749,0.201,0.3863,0.721,1920
0.876,0.711,0.384,0.422,0.257,0.7263,0.0802,0.3243,0.763,1920
0.993,0.4,0.229,0.856,0.157,0.7659,0.0796,0.7335,0.803,1920
0.957,0.322,0.484,0.85,0.137,0.7562,0.0333,0.6192,0.562,1920
0.99,0.245,0.264,0.893,0.0785,0.672,0.0371,0.372,0.0746,1920
0.975,0.277,0.09,0.949,0.125,0.5295,0.0316,0.4303,0.168,1920
0.995,0.52,0.181,0.864,0.109,0.6089,0.0469,0.4505,0.625,1920
0.995,0.821,0.263,0.492,0.11,0.7413,0.239,0.4858,0.897,1920
0.995,0.257,0.111,0.437,0.2,0.6672,0.05,0.7558,0.412,1920
0.992,0.409,0.226,0.918,0.114,0.6802,0.0301,0.3462,0.165,1920
0.993,0.686,0.146,0.0038,0.119,0.6522,0.171,0.4962,0.634,1920
0.995,0.852,0.239,0.868,0.119,0.7076,0.529,0.4592,0.932,1920
0.995,0.593,0.247,0.0193,0.11,0.7358,0.0454,0.307,0.493,1920
0.994,0.27,0.0233,0.932,0.0903,0.4884,0.0397,0.3222,0.0644,1920
0.96,0.716,0.25,0.012,0.158,0.6654,0.238,0.521,0.648,1920
0.925,0.162,0.0872,0.838,0.203,0.577,0.0362,0.3215,0.069,1920
0.995,0.51,0.135,0.0,0.364,0.7438,0.0394,0.3309,0.628,1920
0.924,0.487,0.304,0.0,0.229,0.7332,0.036,0.3415,0.696,1920
0.989,0.273,0.319,0.0363,0.152,0.7698,0.0422,0.5738,0.155,1920
0.973,0.78,0.199,0.0,0.107,0.6814,0.0938,0.533,0.884,1920
0.987,0.521,0.693,0.9,0.197,0.853,0.0481,0.465,0.75,1920
0.967,0.836,0.471,0.102,0.149,0.7605,0.0362,0.4663,0.937,1920
0.994,0.825,0.147,0.302,0.117,0.7551,0.108,0.469,0.718,1920
0.995,0.697,0.196,0.172,0.139,0.6536,0.212,0.4706,0.853,1920
0.994,0.287,0.0272,0.0043,0.075,0.5087,0.0446,0.3167,0.0532,1920
0.987,0.316,0.221,0.898,0.118,0.6429,0.0338,0.3273,0.414,1920
0.985,0.321,0.278,0.974,0.128,0.735,0.0421,0.358,0.386,1920
0.994,0.5,0.252,0.878,0.111,0.5998,0.0762,0.32,0.849,1920
0.996,0.414,0.008,0.943,0.0813,0.4341,0.0587,0.3235,0.289,1920
0.966,0.783,0.511,0.406,0.252,0.7694,0.0373,0.4648,0.931,1920
0.901,0.728,0.5,0.0018,0.0739,0.7832,0.351,0.5646,0.867,1920
0.994,0.276,0.0312,0.908,0.0602,0.5993,0.0401,0.5485,0.0663,1920
0.996,0.386,0.0076,0.883,0.14,0.4693,0.0422,0.3119,0.609,1920
0.995,0.546,0.255,0.222,0.129,0.8005,0.156,0.7288,0.865,1920
0.993,0.48,0.0902,0.912,0.184,0.6733,0.0439,0.4891,0.112,1920
0.995,0.775,0.152,0.693,0.11,0.7169,0.199,0.4646,0.806,1920
0.995,0.804,0.178,0.889,0.11,0.6773,0.0915,0.4593,0.708,1920
0.759,0.556,0.246,0.0,0.107,0.7455,0.0657,0.5182,0.715,1920
0.992,0.523,0.2,0.856,0.238,0.6368,0.0379,0.4517,0.501,1920
0.993,0.287,0.044,0.0133,0.12,0.5836,0.045,0.412,0.0905,1920
0.996,0.809,0.0954,0.682,0.159,0.7281,0.23,0.4949,0.562,1920
0.995,0.753,0.142,0.0005,0.174,0.7723,0.0784,0.4672,0.731,1920
0.99,0.44,0.0059,0.912,0.0836,0.5428,0.0384,0.4053,0.109,1920
0.993,0.793,0.133,0.814,0.243,0.7375,0.0999,0.4729,0.778,1920
0.678,0.719,0.284,0.0,0.197,0.6535,0.942,0.5017,0.857,1920
0.75,0.749,0.252,0.0,0.303,0.6543,0.953,0.3221,0.646,1920
0.984,0.628,0.413,0.0217,0.109,0.8265,0.134,0.4976,0.415,1920
0.0001,0.809,0.883,0.891,0.0691,0.8261,0.055,0.5045,0.66,1920
0.993,0.71,0.298,0.0058,0.117,0.805,0.0562,0.4757,0.59,1920
0.994,0.79,0.236,0.0581,0.15,0.7671,0.0827,0.476,0.891,1920
0.844,0.344,0.223,0.0,0.154,0.7234,0.0636,0.3042,0.418,1920
0.993,0.316,0.388,0.912,0.123,0.7151,0.038,0.3252,0.456,1920
0.991,0.408,0.214,0.889,0.0883,0.6896,0.0379,0.5517,0.126,1920
0.99,0.342,0.0415,0.922,0.102,0.5632,0.0368,0.2828,0.327,1920
0.775,0.679,0.263,0.0,0.218,0.6512,0.958,0.4041,0.765,1920
0.994,0.226,0.107,0.92,0.132,0.6358,0.0412,0.2658,0.102,1920
0.995,0.26,0.0246,0.867,0.127,0.4955,0.0384,0.2682,0.121,1920
0.994,0.322,0.0243,0.887,0.197,0.5073,0.0352,0.2861,0.143,1920
0.7,0.685,0.154,0.0,0.35,0.6135,0.96,0.3226,0.631,1920
0.995,0.337,0.294,0.891,0.106,0.6841,0.047,0.3416,0.22,1920
0.995,0.246,0.149,0.0317,0.143,0.7435,0.0334,0.3819,0.148,1920
0.992,0.465,0.163,0.0884,0.165,0.6688,0.102,0.8338,0.696,1920
0.994,0.847,0.185,0.0118,0.138,0.7545,0.198,0.4518,0.796,1920
0.0455,0.677,0.777,0.775,0.122,0.8333,0.0377,0.5031,0.27,1920
0.992,0.401,0.244,0.888,0.0969,0.6223,0.0331,0.5414,0.292,1920
0.993,0.392,0.0445,0.887,0.705,0.4773,0.0393,0.5372,0.353,1920
0.992,0.452,0.0558,0.851,0.0967,0.5746,0.0528,0.4996,0.175,1920
0.995,0.472,0.252,0.887,0.106,0.6176,0.0555,0.401,0.69,1920
0.991,0.392,0.0497,0.902,0.673,0.5401,0.0406,0.3458,0.0871,1920
0.995,0.277,0.0057,0.864,0.0716,0.4856,0.0515,0.3137,0.253,1920
0.995,0.864,0.0599,0.182,0.111,0.6595,0.0799,0.4687,0.752,1920
0.841,0.675,0.393,0.0,0.185,0.7488,0.0341,0.535,0.965,1920
0.994,0.374,0.0337,0.903,0.116,0.5908,0.0417,0.255,0.279,1920
0.994,0.317,0.0394,0.925,0.0929,0.5735,0.04,0.3092,0.102,1920
0.987,0.323,0.176,0.9,0.374,0.6332,0.0399,0.3377,0.0443,1920
0.994,0.788,0.0218,0.0172,0.197,0.6024,0.079,0.4766,0.466,1920
0.99,0.42,0.0408,0.874,0.135,0.5134,0.0412,0.4312,0.41,1920
0.99,0.159,0.278,0.0023,0.253,0.7359,0.0401,0.2996,0.208,1920
0.967,0.804,0.596,0.0001,0.0797,0.8398,0.0398,0.4385,0.817,1920
0.982,0.277,0.146,0.884,0.0969,0.6184,0.035,0.3478,0.0785,1920
0.99,0.65,0.327,0.266,0.109,0.6484,0.192,0.5414,0.766,1920
0.99,0.261,0.229,0.864,0.115,0.6511,0.0331,0.3576,0.453,1920
0.99,0.359,0.0435,0.899,0.109,0.613,0.0424,0.3959,0.042,1920
0.855,0.738,0.274,0.0,0.102,0.7738,0.429,0.3335,0.712,1920
0.993,0.79,0.195,0.165,0.115,0.7765,0.0351,0.3535,0.666,1920
